Date,day_of_week,month,day,year,saison,covid,daylight_duration,sunshine_duration,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,apparent_temperature_min,weather_code,Discount,local_party,Match,Revenue_RollingMean_7,Revenue_RollingStd_7,Lag_1,Lag_7,Revenue
2021-02-11,3,2,11,2021,1,1,37732.91,34340.65,0.0,0.0,0.0,18.5,278,3.1,3,0.0,0.0,0.0,157.05714285714285,112.08493590640477,22.4,306.2,54.2
2021-02-12,4,2,12,2021,1,1,37884.31,25659.26,1.1,0.0,3.0,11.8,285,4.2,53,0.0,0.0,1.0,121.05714285714285,95.43077520979729,54.2,188.0,101.6
2021-02-13,5,2,13,2021,1,1,38036.27,34663.27,0.9,0.0,4.0,15.3,184,6.7,51,0.0,0.0,1.0,108.71428571428571,90.804743425503,101.6,210.9,719.6
2021-02-14,6,2,14,2021,1,1,38188.64,0.0,4.0,0.0,19.0,17.7,77,5.4,53,0.0,1.0,1.0,181.3857142857143,250.0814829115465,719.6,255.0,680.5
2021-02-15,0,2,15,2021,1,1,38341.28,12579.76,0.1,0.0,1.0,12.0,228,4.7,51,0.0,1.0,1.0,242.17142857142858,314.39788333832513,680.5,26.0,39.3
2021-02-17,2,2,17,2021,1,1,38646.94,35298.0,0.0,0.0,0.0,12.6,255,3.8,2,0.0,1.0,1.0,244.07142857142858,312.910432947863,39.3,90.9,228.6
2021-02-19,4,2,19,2021,1,1,38957.42,35471.12,0.0,0.0,0.0,12.1,253,3.9,3,0.0,0.0,1.0,263.74285714285713,305.92666799492366,228.6,22.4,128.4
2021-02-20,5,2,20,2021,1,1,39115.03,32007.57,0.0,0.0,0.0,9.9,272,3.9,3,0.0,0.0,1.0,278.8857142857143,294.39568853597615,128.4,54.2,680.3
2021-02-21,6,2,21,2021,1,1,39274.02,27321.61,0.3,0.0,3.0,37.1,59,6.0,51,0.0,0.0,1.0,368.3285714285715,309.4787322487375,680.3,101.6,891.1
2021-02-24,2,2,24,2021,1,1,39757.89,32441.14,0.0,0.0,0.0,9.2,130,8.2,3,0.0,0.0,1.0,481.11428571428576,338.56659329478765,891.1,719.6,164.9
2021-02-25,3,2,25,2021,1,1,39921.02,36000.0,0.0,0.0,0.0,15.9,260,5.6,3,0.0,0.0,0.0,401.87142857142857,338.35978245198174,164.9,680.5,137.2
2021-02-26,4,2,26,2021,1,1,40084.86,26970.02,0.0,0.0,0.0,9.8,302,6.1,3,0.0,0.0,1.0,324.25714285714287,325.8765863387696,137.2,39.3,354.2
2021-02-27,5,2,27,2021,1,1,40249.26,36029.39,0.6,0.0,3.0,17.0,254,4.2,51,0.0,0.0,1.0,369.24285714285713,300.7499784269478,354.2,228.6,1537.4
2021-02-28,6,2,28,2021,1,1,40414.11,36171.45,0.0,0.0,0.0,17.3,70,7.8,3,0.0,1.0,1.0,556.2142857142857,523.259939955186,1537.4,128.4,1355.5
2021-03-03,2,3,3,2021,2,1,40910.06,31553.88,1.1,0.0,7.0,12.6,52,7.7,51,0.0,0.0,1.0,731.5142857142857,560.2867939087728,1355.5,680.3,376.1
2021-03-04,3,3,4,2021,2,1,41075.43,36538.34,0.0,0.0,0.0,12.3,227,5.8,2,0.0,0.0,1.0,688.0571428571428,576.4842433728289,376.1,891.1,188.7
2021-03-05,4,3,5,2021,2,1,41240.63,36383.75,0.0,0.0,0.0,10.8,237,6.1,3,0.0,0.0,1.0,587.7142857142857,596.050169668548,188.7,164.9,449.3
2021-03-06,5,3,6,2021,2,1,41405.54,36560.43,0.2,0.0,2.0,14.8,83,6.5,51,0.0,0.0,1.0,628.342857142857,571.6185582978184,449.3,137.2,2490.1
2021-03-07,6,3,7,2021,2,1,41570.03,20612.13,0.0,0.0,0.0,12.3,62,6.4,3,0.0,0.0,1.0,964.4714285714284,855.8161888207183,2490.1,354.2,1048.7
2021-03-10,2,3,10,2021,2,1,42061.66,37685.86,0.0,0.0,0.0,16.7,272,1.1,3,0.0,0.0,1.0,1063.6857142857143,812.4332801909982,1048.7,1537.4,171.4
2021-03-11,3,3,11,2021,2,1,42226.8,37941.34,0.0,0.0,0.0,22.4,246,2.6,3,0.0,0.0,0.0,868.5428571428571,843.1577983136626,171.4,1355.5,106.2
2021-03-12,4,3,12,2021,2,1,42392.75,37047.43,0.0,0.0,0.0,14.0,125,6.3,3,0.0,0.0,1.0,690.0714285714284,855.0404916616243,106.2,376.1,204.7
2021-03-13,5,3,13,2021,2,1,42559.39,37777.26,0.0,0.0,0.0,20.6,249,4.8,3,0.0,1.0,1.0,665.5857142857143,867.8878545614277,204.7,188.7,1695.7
2021-03-14,6,3,14,2021,2,1,42726.64,35227.98,1.3,0.0,4.0,20.1,303,3.7,53,0.0,0.0,1.0,880.8714285714286,915.4831014538821,1695.7,449.3,1121.3
2021-03-17,2,3,17,2021,2,1,43230.87,40036.93,0.0,0.0,0.0,19.6,293,4.7,2,0.0,0.0,1.0,976.8714285714286,897.7467956209141,1121.3,2490.1,143.6
2021-03-18,3,3,18,2021,2,1,43399.42,39083.44,1.0,0.0,7.0,24.1,169,5.5,51,0.0,0.0,0.0,641.6571428571427,639.4784459676047,143.6,1048.7,95.6
2021-03-20,5,3,20,2021,2,1,43736.59,39432.2,0.0,0.0,0.0,28.2,40,1.3,3,0.0,1.0,1.0,505.49999999999994,639.8332126421694,95.6,171.4,1846.7
2021-03-21,6,3,21,2021,2,1,43904.99,40714.83,0.0,0.0,0.0,16.9,271,-1.3,3,0.0,0.0,1.0,744.8285714285714,789.7854892612417,1846.7,106.2,931.2
2021-03-24,2,3,24,2021,2,1,44408.18,41218.12,0.0,0.0,0.0,17.4,248,4.5,0,0.0,0.0,0.0,862.6857142857143,738.4919801608578,931.2,204.7,108.2
2021-03-25,3,3,25,2021,2,1,44574.89,40396.7,0.0,0.0,0.0,14.8,225,3.6,3,0.0,0.0,0.0,848.8999999999999,753.5687980094009,108.2,1695.7,161.3
2021-03-26,4,3,26,2021,2,1,44740.89,41263.44,0.0,0.0,0.0,16.1,225,6.6,3,0.0,0.0,0.0,629.6999999999999,686.3646552671543,161.3,1121.3,379.4
2021-03-27,5,3,27,2021,2,1,44906.09,41713.86,1.4,0.0,5.0,11.7,142,8.8,53,0.0,0.0,0.0,523.7142857142857,654.3352057077251,379.4,143.6,1148.4
2021-03-28,6,3,28,2021,2,1,45070.36,41876.93,0.0,0.0,0.0,13.0,176,5.3,0,0.0,1.0,0.0,667.2571428571429,667.1382761645514,1148.4,95.6,711.3
2021-03-31,2,3,31,2021,2,1,45561.47,42130.66,0.0,0.0,0.0,12.7,150,3.5,3,0.0,0.0,0.0,755.2142857142857,617.9851061543241,711.3,1846.7,897.5
2021-04-01,3,4,1,2021,2,1,45725.89,42524.69,0.0,0.0,0.0,12.3,71,2.8,3,0.0,1.0,0.0,619.6142857142858,406.5353999697578,897.5,931.2,363.9
2021-04-02,4,4,2,2021,2,1,45890.54,42678.05,0.0,0.0,0.0,19.1,59,7.2,3,0.0,1.0,1.0,538.5714285714286,390.28936151820113,363.9,108.2,1059.0
2021-04-03,5,4,3,2021,2,1,46055.34,42741.45,0.1,0.0,1.0,20.9,214,9.1,51,0.0,1.0,1.0,674.3999999999999,380.8838930697906,1059.0,161.3,679.5
2021-04-04,6,4,4,2021,2,1,46220.16,42804.7,0.4,0.0,3.0,13.8,200,8.6,51,0.0,1.0,1.0,748.4285714285714,307.90367386725376,679.5,379.4,488.9
2021-04-05,0,4,5,2021,2,1,46384.93,42867.83,0.0,0.0,0.0,26.7,237,6.8,2,0.0,1.0,1.0,764.0714285714286,288.1805378247327,488.9,1148.4,431.4
2021-04-07,2,4,7,2021,2,1,46713.81,39391.45,0.5,0.0,3.0,15.2,170,5.0,51,0.0,0.0,1.0,661.6428571428571,254.23371043944806,431.4,711.3,214.6
2021-04-08,3,4,8,2021,2,1,46877.72,41172.46,0.0,0.0,0.0,20.9,225,4.0,3,0.0,0.0,0.0,590.6857142857143,302.75010282723974,214.6,897.5,81.6
2021-04-09,4,4,9,2021,2,1,47041.14,21434.13,0.8,0.0,6.0,13.7,99,4.0,51,0.0,0.0,1.0,474.12857142857143,321.4239241992081,81.6,363.9,80.6
2021-04-10,5,4,10,2021,2,1,47203.95,0.0,2.1,0.0,8.0,9.5,339,6.9,53,0.0,0.0,1.0,433.65714285714284,353.81936943937274,80.6,1059.0,491.3
2021-04-11,6,4,11,2021,2,1,47366.04,29530.86,6.1,0.0,6.0,18.1,216,6.3,63,0.0,0.0,1.0,352.5571428571429,229.98457091105445,491.3,679.5,705.0
2021-04-15,3,4,15,2021,2,1,48004.84,43200.0,0.0,0.0,0.0,20.1,75,5.7,3,0.0,0.0,0.0,356.2,236.14573889867032,705.0,488.9,65.3
2021-04-16,4,4,16,2021,2,1,48161.55,33432.23,2.9,0.0,6.0,20.5,45,6.0,53,0.0,0.0,1.0,295.68571428571425,250.32263467087887,65.3,431.4,105.8
2021-04-17,5,4,17,2021,2,1,48316.82,42380.39,1.1,0.0,3.0,24.4,307,3.5,53,0.0,0.0,1.0,249.17142857142858,251.1512473542941,105.8,214.6,1141.8
2021-04-18,6,4,18,2021,2,1,48470.66,43892.24,0.0,0.0,0.0,20.2,245,1.2,2,0.0,0.0,1.0,381.62857142857143,418.5765589641693,1141.8,81.6,376.7
2021-04-21,2,4,21,2021,2,1,48930.59,21600.0,7.0,0.0,15.0,20.2,77,9.7,61,0.0,0.0,1.0,423.7857142857143,397.6607826970585,376.7,80.6,44.0
2021-04-22,3,4,22,2021,2,1,49083.28,32017.24,0.0,0.0,0.0,20.0,70,7.9,3,0.0,0.0,1.0,418.5571428571428,403.12818001698736,44.0,491.3,3.5
2021-04-23,4,4,23,2021,2,1,49235.49,44702.74,0.0,0.0,0.0,15.7,94,4.3,3,0.0,1.0,1.0,348.87142857142857,429.740657118862,3.5,705.0,259.8
2021-04-24,5,4,24,2021,2,1,49387.09,38003.29,0.0,0.0,0.0,11.8,89,5.1,3,0.0,0.0,1.0,285.2714285714286,400.1778009597124,259.8,65.3,758.8
2021-04-25,6,4,25,2021,2,1,49537.96,30185.88,0.3,0.0,2.0,20.2,55,8.1,51,0.0,0.0,1.0,384.3428571428571,421.89838372583887,758.8,105.8,243.7
2021-04-28,2,4,28,2021,2,1,49985.03,36000.0,0.0,0.0,0.0,11.0,176,11.5,3,0.0,0.0,1.0,404.04285714285714,409.76967862911545,243.7,1141.8,280.6
2021-04-29,3,4,29,2021,2,1,50131.78,33365.76,1.8,0.0,6.0,12.3,99,11.1,53,0.0,0.0,1.0,281.0142857142857,249.15439275391122,280.6,376.7,93.8
2021-04-30,4,4,30,2021,2,1,50277.19,41922.05,0.9,0.0,6.0,16.4,84,13.0,51,0.0,0.0,1.0,240.59999999999997,253.94477746155508,93.8,44.0,122.7
2021-05-01,5,5,1,2021,2,1,50421.12,25264.61,18.8,0.0,14.0,14.2,244,11.1,63,0.0,1.0,1.0,251.84285714285713,245.38803867305407,122.7,3.5,1462.5
2021-05-02,6,5,2,2021,2,1,50563.43,24583.61,4.5,0.0,5.0,17.8,71,8.3,61,0.0,1.0,1.0,460.27142857142854,493.49282235335994,1462.5,259.8,1337.3
2021-05-05,2,5,5,2021,2,1,50979.25,43570.04,0.0,0.0,0.0,13.8,167,9.1,3,0.0,0.0,0.0,614.1999999999999,580.8532918617799,1337.3,758.8,33.8
2021-05-07,4,5,7,2021,2,1,51245.75,46568.21,0.2,0.0,1.0,15.0,105,11.8,51,0.0,0.0,1.0,510.62857142857143,614.4386319079812,33.8,243.7,239.6
2021-05-08,5,5,8,2021,2,1,51375.47,46389.23,0.0,0.0,0.0,17.9,228,12.4,3,0.0,0.0,1.0,510.04285714285714,614.7373717210264,239.6,280.6,1088.0
2021-05-09,6,5,9,2021,2,1,51503.84,36724.93,0.1,0.0,1.0,19.4,70,12.9,51,0.0,0.0,1.0,625.3857142857142,639.7492775261552,1088.0,93.8,635.6
2021-05-12,2,5,12,2021,2,1,51881.2,47515.39,0.0,0.0,0.0,25.2,244,7.5,3,0.0,0.0,1.0,702.7857142857143,595.995031938386,635.6,122.7,92.1
2021-05-13,3,5,13,2021,2,1,52004.02,44093.87,0.0,0.0,0.0,29.0,228,8.9,3,0.0,1.0,1.0,698.4142857142857,601.049680222224,92.1,1462.5,31.9
2021-05-14,4,5,14,2021,2,1,52125.16,34467.81,2.9,0.0,12.0,21.3,227,12.7,53,0.0,0.0,1.0,494.0428571428571,537.8359193940801,31.9,1337.3,515.25
2021-05-15,5,5,15,2021,2,1,52244.49,43692.11,0.0,0.0,0.0,23.0,238,11.1,3,0.0,0.0,1.0,376.60714285714283,393.36877569333734,515.25,33.8,1479.9
2021-05-16,6,5,16,2021,2,1,52361.88,42320.23,0.0,0.0,0.0,20.3,204,14.2,3,0.0,0.0,1.0,583.1928571428572,536.8781289614452,1479.9,239.6,601.8
2021-05-20,3,5,20,2021,2,1,52809.42,48443.79,0.2,0.0,2.0,19.6,202,13.5,51,0.0,0.0,0.0,634.9357142857143,515.2633086703382,601.8,1088.0,264.8
2021-05-21,4,5,21,2021,2,1,52915.14,48454.05,0.0,0.0,0.0,20.6,219,12.8,3,0.0,0.0,1.0,517.3357142857143,487.83578923845266,264.8,635.6,432.7
2021-05-22,5,5,22,2021,2,1,53018.1,44738.0,0.0,0.0,0.0,17.9,146,13.4,3,0.0,0.0,1.0,488.34999999999997,485.66073635134694,432.7,92.1,1443.4
2021-05-23,6,5,23,2021,2,1,53118.18,8701.69,0.8,0.0,5.0,13.1,138,12.2,51,0.0,1.0,1.0,681.3928571428571,564.1284918856186,1443.4,31.9,1034.8
2021-05-24,0,5,24,2021,2,1,53215.22,48092.43,2.5,0.0,8.0,25.0,232,13.3,53,0.0,1.0,0.0,824.6642857142857,494.7751094472835,1034.8,515.25,141.8
2021-05-26,2,5,26,2021,2,1,53399.64,46800.0,0.0,0.0,0.0,18.7,211,11.0,3,0.0,0.0,0.0,771.3142857142857,550.6749386845545,141.8,1479.9,142.7
2021-05-27,3,5,27,2021,2,1,53486.71,48982.43,0.0,0.0,0.0,16.9,204,14.3,3,0.0,0.0,0.0,580.2857142857143,492.79409638161314,142.7,601.8,91.1
2021-05-28,4,5,28,2021,2,1,53570.27,48142.74,0.0,0.0,0.0,14.1,201,13.9,3,0.0,0.0,0.0,507.32857142857137,525.7782666811978,91.1,264.8,600.7
2021-05-29,5,5,29,2021,2,1,53651.0,48675.71,0.0,0.0,0.0,14.7,231,15.1,3,0.0,0.0,0.0,555.3142857142858,515.175767509081,600.7,432.7,1233.4
2021-05-30,6,5,30,2021,2,1,53729.0,35745.4,1.3,0.0,5.0,14.5,233,17.3,53,0.0,0.0,0.0,669.6999999999999,569.446187097604,1233.4,1443.4,569.0
2021-06-02,2,6,2,2021,3,1,53945.89,49749.65,2.7,0.0,9.0,15.0,94,19.5,53,0.0,0.0,0.0,544.7857142857143,456.0550969220392,569.0,1034.8,55.6
2021-06-03,3,6,3,2021,3,1,54012.21,49789.78,0.0,0.0,0.0,18.8,85,19.3,3,0.0,1.0,0.0,404.90000000000003,430.141465101888,55.6,141.8,463.3
2021-06-04,4,6,4,2021,3,1,54075.43,48766.45,0.2,0.0,1.0,15.8,91,19.5,51,0.0,0.0,0.0,450.8285714285715,414.236847364264,463.3,142.7,1126.85
2021-06-05,5,6,5,2021,3,1,54135.43,39102.77,0.0,0.0,0.0,17.2,169,18.2,3,0.0,0.0,0.0,591.4214285714287,457.0284982517884,1126.85,91.1,1350.8
2021-06-06,6,6,6,2021,3,1,54192.18,47115.75,0.3,0.0,2.0,22.1,229,17.9,51,0.0,0.0,0.0,771.3785714285715,474.84954797734144,1350.8,600.7,1189.6
2021-06-10,3,6,10,2021,3,1,54384.86,50037.12,0.0,0.0,0.0,17.8,221,17.9,3,0.0,0.0,0.0,855.5071428571429,491.44806984781496,1189.6,1233.4,345.9
2021-06-11,4,6,11,2021,3,1,54424.09,49438.35,0.0,0.0,0.0,14.0,188,18.2,3,0.0,0.0,0.0,728.7214285714286,492.18921484961993,345.9,569.0,267.7
2021-06-12,5,6,12,2021,3,1,54459.58,50094.35,0.0,0.0,0.0,15.5,210,20.8,3,0.0,0.0,0.0,685.6785714285714,520.826642509404,267.7,55.6,1052.3
2021-06-13,6,6,13,2021,3,1,54491.28,50120.29,0.0,0.0,0.0,16.6,222,20.7,3,0.0,1.0,0.0,828.0642857142856,451.4898990327151,1052.3,463.3,373.0
2021-06-16,2,6,16,2021,3,1,54562.91,43276.55,0.0,0.0,0.0,15.4,85,22.5,3,0.0,0.0,0.0,815.1642857142857,464.74445013208197,373.0,1126.85,36.35
2021-06-17,3,6,17,2021,3,1,54578.74,28274.48,3.0,0.0,11.0,26.4,76,23.3,53,0.0,0.0,0.0,659.3785714285714,522.0861693382474,36.35,1350.8,395.0
2021-06-18,4,6,18,2021,3,1,54590.64,49278.6,0.0,0.0,0.0,14.6,141,21.7,3,0.0,0.0,0.0,522.8357142857142,427.5450431575256,395.0,1189.6,436.3
2021-06-19,5,6,19,2021,3,1,54598.62,29212.06,0.1,0.0,1.0,14.7,144,24.2,51,0.0,0.0,0.0,415.2214285714286,310.54161269350755,436.3,345.9,1451.2
2021-06-20,6,6,20,2021,3,1,54602.73,38492.38,17.2,0.0,5.0,18.9,245,22.4,63,0.0,0.0,0.0,573.1214285714286,495.40149193788756,1451.2,267.7,944.3
2021-06-23,2,6,23,2021,3,1,54592.07,46613.93,8.6,0.0,11.0,11.4,269,19.6,63,0.0,0.0,0.0,669.7785714285714,491.8720852155417,944.3,1052.3,268.1
2021-06-24,3,6,24,2021,3,1,54580.96,50290.52,0.0,0.0,0.0,14.5,114,14.7,3,0.0,1.0,0.0,557.75,479.37443872196513,268.1,373.0,714.7
2021-06-25,4,6,25,2021,3,1,54566.12,50296.45,0.1,0.0,1.0,21.9,211,18.9,51,0.0,0.0,0.0,606.5642857142857,474.8017153808215,714.7,36.35,722.6
2021-06-26,5,6,26,2021,3,1,54547.59,49371.72,0.0,0.0,0.0,18.5,216,20.7,3,0.0,0.0,0.0,704.6,402.83639358925785,722.6,395.0,721.0
2021-06-27,6,6,27,2021,3,1,54525.41,49549.4,0.0,0.0,0.0,15.5,193,21.5,3,0.0,0.0,0.0,751.1714285714286,379.23112440078717,721.0,436.3,433.0
2021-06-30,2,6,30,2021,3,1,54437.37,48848.88,0.0,0.0,0.0,17.3,176,21.5,3,0.0,0.0,0.0,750.7,379.6895574018327,433.0,1451.2,114.95
2021-07-01,3,7,1,2021,3,0,54401.0,50160.92,0.1,0.0,1.0,19.8,200,23.4,51,0.0,0.0,0.0,559.8071428571428,295.3478717667389,114.95,944.3,448.5
2021-07-02,4,7,2,2021,3,0,54361.19,50286.8,0.0,0.0,0.0,17.4,212,21.3,3,0.0,0.0,0.0,488.9785714285714,242.49395500565518,448.5,268.1,699.5
2021-07-03,5,7,3,2021,3,0,54317.98,48891.41,0.0,0.0,0.0,18.7,206,22.8,3,0.0,0.0,0.0,550.6071428571429,231.57621932560778,699.5,714.7,981.8
2021-07-04,6,7,4,2021,3,0,54271.42,48237.38,0.1,0.0,1.0,25.1,114,23.2,51,0.0,0.0,0.0,588.7642857142857,280.05187423387116,981.8,722.6,933.6
2021-07-07,2,7,7,2021,3,0,54112.09,47797.82,0.6,0.0,1.0,15.6,205,22.1,53,0.0,0.0,0.0,618.907142857143,306.92394338631976,933.6,721.0,868.0
2021-07-08,3,7,8,2021,3,0,54051.91,47421.04,9.1,0.0,3.0,20.2,182,19.9,63,0.0,0.0,0.0,639.907142857143,319.8309819636129,868.0,433.0,2210.6
2021-07-09,4,7,9,2021,3,0,53987.91,49191.38,0.0,0.0,0.0,26.4,213,21.0,3,0.0,0.0,0.0,893.85,656.5830494562992,2210.6,114.95,2130.6
2021-07-10,5,7,10,2021,3,0,53920.21,50154.59,0.0,0.0,0.0,26.2,227,21.3,1,0.0,0.0,0.0,1181.8,698.6972090970454,2130.6,448.5,3506.0
2021-07-11,6,7,11,2021,3,0,53848.93,40470.88,0.0,0.0,0.0,15.1,175,22.2,3,0.0,0.0,0.0,1618.5857142857144,1037.446478022797,3506.0,699.5,4173.2
2021-07-14,2,7,14,2021,3,0,53614.96,49352.04,0.5,0.0,3.0,17.7,117,16.9,51,0.0,0.0,0.0,2114.828571428571,1317.5297564182833,4173.2,981.8,3375.8
2021-07-15,3,7,15,2021,3,0,53530.68,49917.68,1.1,0.0,5.0,18.7,151,20.1,51,0.0,0.0,0.0,2456.828571428571,1284.708472396606,3375.8,933.6,2933.8
2021-07-16,4,7,16,2021,3,0,53443.44,49837.5,0.3,0.0,3.0,20.7,171,22.6,51,0.0,0.0,0.0,2742.5714285714284,1098.3767382130877,2933.8,868.0,2591.3
2021-07-17,5,7,17,2021,3,0,53353.39,49754.67,0.0,0.0,0.0,18.6,209,22.2,0,0.0,0.0,0.0,2988.7571428571428,744.2224037144268,2591.3,2210.6,3963.3
2021-07-18,6,7,18,2021,3,0,53260.66,49669.29,0.0,0.0,0.0,14.1,213,22.8,0,0.0,0.0,0.0,3239.1428571428573,733.5480121917582,3963.3,2130.6,3920.4
2021-07-22,3,7,22,2021,3,0,52865.19,49304.38,0.0,0.0,0.0,20.3,228,22.1,0,0.0,0.0,0.0,3494.828571428571,578.240701652541,3920.4,3506.0,21.4
2021-07-23,4,7,23,2021,3,0,52760.79,46323.59,0.0,0.0,0.0,19.9,214,21.5,3,0.0,0.0,0.0,2997.0285714285715,1433.882910973192,21.4,4173.2,2457.2
2021-07-24,5,7,24,2021,3,0,52654.39,48939.22,0.0,0.0,0.0,18.3,101,23.6,3,0.0,0.0,0.0,2751.8857142857137,1343.0991356170402,2457.2,3375.8,3163.9
2021-07-25,6,7,25,2021,3,0,52546.14,49008.96,0.8,0.0,3.0,19.4,174,23.7,53,0.0,1.0,0.0,2721.6142857142854,1329.0073958015587,3163.9,2933.8,3116.0
2021-07-28,2,7,28,2021,3,0,52209.85,48513.52,0.0,0.0,0.0,17.7,100,24.3,1,0.0,1.0,0.0,2747.6428571428573,1335.6233786228108,3116.0,2591.3,2149.4
2021-07-29,3,7,29,2021,3,0,52092.56,48587.33,0.0,0.0,0.0,16.1,200,23.0,1,0.0,0.0,0.0,2684.514285714286,1354.553663793074,2149.4,3963.3,2198.3
2021-07-30,4,7,30,2021,3,0,51972.64,47602.97,0.0,0.0,0.0,15.9,172,24.4,3,0.0,0.0,0.0,2432.371428571428,1235.918892584631,2198.3,3920.4,2453.0
2021-07-31,5,7,31,2021,3,0,51850.24,45336.73,4.1,0.0,5.0,16.8,122,21.4,61,0.0,0.0,0.0,2222.7428571428572,1052.2642726633887,2453.0,21.4,3346.0
2021-08-01,6,8,1,2021,3,0,51725.51,47241.69,2.7,0.0,6.0,12.4,187,19.1,53,0.0,0.0,0.0,2697.6857142857148,496.716184652001,3346.0,2457.2,2990.4
2021-08-04,2,8,4,2021,3,0,51338.76,34581.03,6.3,0.0,13.0,19.9,113,23.5,55,0.0,0.0,0.0,2773.8571428571427,494.56975866957237,2990.4,3163.9,2673.9
2021-08-05,3,8,5,2021,3,0,51206.14,46690.34,0.0,0.0,0.0,19.7,219,21.8,3,0.0,0.0,0.0,2703.8571428571427,463.88818285280644,2673.9,3116.0,2202.3
2021-08-06,4,8,6,2021,3,0,51071.89,38438.56,0.6,0.0,6.0,18.6,84,24.5,51,0.0,0.0,0.0,2573.3285714285716,457.089953635264,2202.3,2149.4,3181.1
2021-08-07,5,8,7,2021,3,0,50936.15,43843.24,0.1,0.0,1.0,19.5,113,23.6,51,0.0,0.0,0.0,2720.714285714286,463.89657406427796,3181.1,2198.3,3773.0
2021-08-08,6,8,8,2021,3,0,50799.06,46201.36,0.0,0.0,0.0,14.0,125,21.7,2,0.0,0.0,0.0,2945.671428571429,543.3459171782645,3773.0,2453.0,3004.5
2021-08-09,0,8,9,2021,3,0,50660.73,42968.65,0.0,0.0,0.0,11.2,197,18.9,3,0.0,0.0,0.0,3024.457142857143,498.1020740676356,3004.5,3346.0,49.9
2021-08-11,2,8,11,2021,3,0,50380.88,45883.55,0.0,0.0,0.0,12.6,68,20.4,3,0.0,0.0,0.0,2553.585714285714,1202.857370913903,49.9,2990.4,2448.0
2021-08-12,3,8,12,2021,3,0,50239.6,43150.34,0.0,0.0,0.0,12.5,117,23.1,3,0.0,0.0,0.0,2476.1,1187.399715063691,2448.0,2673.9,2511.4
2021-08-13,4,8,13,2021,3,0,50097.58,45804.76,0.0,0.0,0.0,11.8,101,23.3,0,0.0,0.0,1.0,2452.8857142857146,1184.4729790481667,2511.4,2202.3,2342.3
2021-08-14,5,8,14,2021,3,0,49954.93,44985.07,0.0,0.0,0.0,17.6,231,22.7,3,0.0,0.0,1.0,2472.8857142857146,1180.7125975847125,2342.3,3181.1,3458.0
2021-08-15,6,8,15,2021,3,0,49811.77,44564.0,0.0,0.0,0.0,15.3,100,23.9,3,0.0,0.0,1.0,2512.442857142857,1212.6020738576242,3458.0,3773.0,2922.4
2021-08-18,2,8,18,2021,3,0,49375.75,34968.48,0.3,0.0,1.0,16.1,145,22.5,51,0.0,0.0,0.0,2390.9285714285716,1102.8843422503346,2922.4,3004.5,2895.5
2021-08-19,3,8,19,2021,3,0,49227.13,32543.74,3.2,0.0,8.0,13.7,154,22.6,55,0.0,0.0,0.0,2375.3571428571427,1093.50723036345,2895.5,49.9,2421.0
2021-08-20,4,8,20,2021,3,0,49077.05,43448.31,1.0,0.0,4.0,13.4,193,23.2,51,0.0,0.0,1.0,2714.0857142857144,401.19018943044995,2421.0,2448.0,2226.8
2021-08-21,5,8,21,2021,3,0,48925.63,43783.91,0.0,0.0,0.0,16.9,223,24.4,3,0.0,0.0,1.0,2682.485714285714,433.0852973282594,2226.8,2511.4,3480.1
2021-08-22,6,8,22,2021,3,0,48772.99,43669.48,0.0,0.0,0.0,14.0,106,23.0,1,0.0,0.0,1.0,2820.871428571429,516.113881859054,3480.1,2342.3,2294.5
2021-08-25,2,8,25,2021,3,0,48308.97,36805.09,0.7,0.0,3.0,13.0,181,21.8,53,0.0,0.0,0.0,2814.0428571428574,523.7606159851516,2294.5,3458.0,2072.1
2021-08-26,3,8,26,2021,3,0,48152.65,43555.61,0.0,0.0,0.0,23.0,239,20.5,2,0.0,0.0,0.0,2616.057142857143,501.2253480459776,2072.1,2922.4,1094.0
2021-08-27,4,8,27,2021,3,0,47995.69,42713.0,0.7,0.0,5.0,14.8,94,25.5,51,0.0,0.0,1.0,2354.8571428571427,736.2738413958563,1094.0,2895.5,2973.5
2021-08-28,5,8,28,2021,3,0,47838.2,43366.25,0.4,0.0,2.0,17.8,102,21.8,51,0.0,0.0,1.0,2366.0,746.3410927094043,2973.5,2421.0,2914.6
2021-08-29,6,8,29,2021,3,0,47680.29,35567.58,0.0,0.0,0.0,17.3,156,21.5,3,0.0,0.0,1.0,2436.5142857142855,775.1646350476605,2914.6,2226.8,2291.7
2021-09-01,2,9,1,2021,4,0,47205.08,28801.51,0.1,0.0,1.0,19.8,72,22.5,51,0.0,0.0,0.0,2445.785714285714,772.6222285795558,2291.7,3480.1,2725.1
2021-09-02,3,9,2,2021,4,0,47046.52,37411.09,2.9,0.0,11.0,18.1,31,18.8,53,0.0,1.0,0.0,2337.9285714285716,646.5870570781271,2725.1,2294.5,3138.4
2021-09-03,4,9,3,2021,4,0,46888.05,42855.17,0.0,0.0,0.0,12.1,195,19.1,1,0.0,0.0,0.0,2458.4857142857145,712.4580956766788,3138.4,2072.1,3203.2
2021-09-04,5,9,4,2021,4,0,46729.77,42759.07,0.1,0.0,1.0,13.8,179,22.3,51,0.0,0.0,0.0,2620.0714285714284,738.028350210402,3203.2,1094.0,3879.5
